,Entry,ExptA,Mno,restrt,Study.y,Expt,Ref,TDBU,FTG,Ygen,Yunits,Sys1,Des1,Slevels,Smax,Dur,Gtime,Tscale,LnTscale,Tser,FinalT.x,HigherT,richness,value,Mean.value,value.st,unit.types,unit.types2,maxTscale,logMaxTime,logY,logS,TG1,MaxTscale,Study,minval,maxval,convert.min,convert.max,values.rs,logY.rs,logYst,logSc,lnTc,logSmax,logSmaxc
1905,525,157,961,control,82,157,Wilsey & Polley 2004,TD,1,SST,g m-2,T,2,4,8,545,1095,0.4977,-0.6977,Y,Y,Y,2,535.3549,689.1758,0.7768045,mass,biomass,0.4977,-0.6977578,6.28293,0.6931472,1,0.4977,82,535.3549,861.3726,0,0,535.3549,6.28293,-0.2525665,-1.386294,-2.8263,2.079442,0
1906,525,157,961,control,82,157,Wilsey & Polley 2004,TD,1,SST,g m-2,T,2,4,8,545,1095,0.4977,-0.6977,Y,Y,Y,2,535.3549,689.1758,0.7768045,mass,biomass,0.1644,-1.805453,6.28293,0.6931472,1,0.1644,82,535.3549,861.3726,0,0,535.3549,6.28293,-0.2525665,-1.386294,-2.8263,2.079442,0
1907,525,157,961,control,82,157,Wilsey & Polley 2004,TD,1,SST,g m-2,T,2,4,8,545,1095,0.4977,-0.6977,Y,Y,Y,4,861.3726,689.1758,1.249859,mass,biomass,0.4977,-0.6977578,6.758527,1.386294,1,0.4977,82,535.3549,861.3726,0,0,861.3726,6.758527,0.2230307,-0.6931472,-2.8263,2.079442,0
1908,525,157,961,control,82,157,Wilsey & Polley 2004,TD,1,SST,g m-2,T,2,4,8,545,1095,0.4977,-0.6977,Y,Y,Y,4,861.3726,689.1758,1.249859,mass,biomass,0.1644,-1.805453,6.758527,1.386294,1,0.1644,82,535.3549,861.3726,0,0,861.3726,6.758527,0.2230307,-0.6931472,-2.8263,2.079442,0
1909,525,157,961,control,82,157,Wilsey & Polley 2004,TD,1,SST,g m-2,T,2,4,8,545,1095,0.4977,-0.6977,Y,Y,Y,8,818.9088,689.1758,1.188244,mass,biomass,0.4977,-0.6977578,6.707973,2.079442,1,0.4977,82,535.3549,861.3726,0,0,818.9088,6.707973,0.1724763,0,-2.8263,2.079442,0
1910,525,157,961,control,82,157,Wilsey & Polley 2004,TD,1,SST,g m-2,T,2,4,8,545,1095,0.4977,-0.6977,Y,Y,Y,8,818.9088,689.1758,1.188244,mass,biomass,0.1644,-1.805453,6.707973,2.079442,1,0.1644,82,535.3549,861.3726,0,0,818.9088,6.707973,0.1724763,0,-2.8263,2.079442,0
1951,535,159,967,control,84,159,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,1,6.00E-04,0.001,0.6,mass,biomass,1.087,0.08342161,-7.418581,0,2,1.087,84,6.00E-04,0.0012,1,0,0.6,-0.5108256,-0.5108256,-2.079442,-2.045121,1.098612,-0.9808293
1952,535,159,967,control,84,159,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,2,0.0012,0.001,1.2,mass,biomass,1.087,0.08342161,-6.725434,0.6931472,2,1.087,84,6.00E-04,0.0012,1,0,1.2,0.1823216,0.1823216,-1.386294,-2.045121,1.098612,-0.9808293
1953,535,159,967,control,84,159,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,3,0.0012,0.001,1.2,mass,biomass,1.087,0.08342161,-6.725434,1.098612,2,1.087,84,6.00E-04,0.0012,1,0,1.2,0.1823216,0.1823216,-0.9808293,-2.045121,1.098612,-0.9808293
1954,537,160,968,control,84,160,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,2,9.00E-04,8.00E-04,1.125,mass,biomass,1.087,0.08342161,-7.013116,0.6931472,2,1.087,84,5.00E-04,0.001,1,0,0.9,-0.1053605,0.117783,-1.386294,-2.045121,1.098612,-0.9808293
1955,537,160,968,control,84,160,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,3,0.001,8.00E-04,1.25,mass,biomass,1.087,0.08342161,-6.907755,1.098612,2,1.087,84,5.00E-04,0.001,1,0,1,0,0.2231436,-0.9808293,-2.045121,1.098612,-0.9808293
1956,537,160,968,control,84,160,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,1,5.00E-04,8.00E-04,0.625,mass,biomass,1.087,0.08342161,-7.600902,0,2,1.087,84,5.00E-04,0.001,1,0,0.5,-0.6931472,-0.4700036,-2.079442,-2.045121,1.098612,-0.9808293
1957,54,24,774,control,10,23,Callaway et al. 2003,TD,1,SST,g m-2,T,2,3,6,1005,638.75,1.5734,0.4532,N,Y,Y,6,497,400.6667,1.240433,mass,biomass,1.5734,0.4532389,6.20859,1.791759,1,1.5734,10,269,497,0,0,497,6.20859,0.2154602,-0.2876821,-1.675303,1.791759,-0.2876821
1958,54,24,774,control,10,23,Callaway et al. 2003,TD,1,SST,g m-2,T,2,3,6,1005,638.75,1.5734,0.4532,N,Y,Y,1,269,400.6667,0.671381,mass,biomass,1.5734,0.4532389,5.594711,0,1,1.5734,10,269,497,0,0,269,5.594711,-0.3984184,-2.079442,-1.675303,1.791759,-0.2876821
1959,54,24,774,control,10,23,Callaway et al. 2003,TD,1,SST,g m-2,T,2,3,6,1005,638.75,1.5734,0.4532,N,Y,Y,3,436,400.6667,1.088186,mass,biomass,1.5734,0.4532389,6.077642,1.098612,1,1.5734,10,269,497,0,0,436,6.077642,0.08451242,-0.9808293,-1.675303,1.791759,-0.2876821
1960,540,161,969,incr,84,161,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,1,0.001,0.001333333,0.75,mass,biomass,1.087,0.08342161,-6.907755,0,2,1.087,84,0.001,0.0016,1,0,1,0,-0.2876821,-2.079442,-2.045121,1.098612,-0.9808293
1961,540,161,969,incr,84,161,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,2,0.0014,0.001333333,1.05,mass,biomass,1.087,0.08342161,-6.571283,0.6931472,2,1.087,84,0.001,0.0016,1,0,1.4,0.3364722,0.04879016,-1.386294,-2.045121,1.098612,-0.9808293
1962,540,161,969,incr,84,161,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,3,0.0016,0.001333333,1.2,mass,biomass,1.087,0.08342161,-6.437752,1.098612,2,1.087,84,0.001,0.0016,1,0,1.6,0.4700036,0.1823216,-0.9808293,-2.045121,1.098612,-0.9808293
1963,542,162,970,incr,84,162,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,3,0.001,0.000866667,1.153846,mass,biomass,1.087,0.08342161,-6.907755,1.098612,2,1.087,84,7.00E-04,0.001,1,0,1,0,0.1431008,-0.9808293,-2.045121,1.098612,-0.9808293
1964,542,162,970,incr,84,162,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,1,7.00E-04,0.000866667,0.8076923,mass,biomass,1.087,0.08342161,-7.26443,0,2,1.087,84,7.00E-04,0.001,1,0,0.7,-0.3566749,-0.2135741,-2.079442,-2.045121,1.098612,-0.9808293
1965,542,162,970,incr,84,162,Wojdak 2005,TD,2,SST,g L-1,A,2,3,3,75,69,1.087,0.0834,N,Y,N,2,9.00E-04,0.000866667,1.038462,mass,biomass,1.087,0.08342161,-7.013116,0.6931472,2,1.087,84,7.00E-04,0.001,1,0,0.9,-0.1053605,0.03774033,-1.386294,-2.045121,1.098612,-0.9808293
1966,544,163,971,control,85,163,"Weis et al, Plos One 2008",TD,1,SST,g L-1,A,1,2,5,33,5,6.6,1.8871,N,Y,N,1,2.1989,2.5665,0.8567699,mass,biomass,6.6,1.88707,0.7879572,0,1,6.6,85,2.1989,2.9341,1,0,2198.9,7.695713,-0.1545859,-2.079442,-0.2414726,1.609438,-0.4700036
1967,544,163,971,control,85,163,"Weis et al, Plos One 2008",TD,1,SST,g L-1,A,1,2,5,33,5,6.6,1.8871,N,Y,N,5,2.9341,2.5665,1.14323,mass,biomass,6.6,1.88707,1.076401,1.609438,1,6.6,85,2.1989,2.9341,1,0,2934.1,7.984156,0.1338577,-0.4700036,-0.2414726,1.609438,-0.4700036
1968,545,164,972,control,85,164,"Weis et al, Plos One 2008",TD,1,SST,g L-1,A,1,2,5,33,5,6.6,1.8871,N,Y,N,1,1.8359,2.31935,0.791558,mass,biomass,6.6,1.88707,0.6075348,0,1,6.6,85,1.8359,2.8028,1,0,1835.9,7.51529,-0.2337521,-2.079442,-0.2414726,1.609438,-0.4700036
1969,545,164,972,control,85,164,"Weis et al, Plos One 2008",TD,1,SST,g L-1,A,1,2,5,33,5,6.6,1.8871,N,Y,N,5,2.8028,2.31935,1.208442,mass,biomass,6.6,1.88707,1.030619,1.609438,1,6.6,85,1.8359,2.8028,1,0,2802.8,7.938374,0.1893319,-0.4700036,-0.2414726,1.609438,-0.4700036
1970,546,165,973,control,86,165,"Bruno et al, Oikos 2006",TD,1,SST,g L-1,A,2,5,10,10,18.9,0.5291,-0.6366,N,Y,N,1,0.0774,0.08236,0.9397766,mass,biomass,0.5291,-0.6365778,-2.558768,0,1,0.5291,86,0.0774,0.0855,1,0,77.4,4.348987,-0.0621131,-2.079442,-2.76512,2.302585,0.2231436
1971,546,165,973,control,86,165,"Bruno et al, Oikos 2006",TD,1,SST,g L-1,A,2,5,10,10,18.9,0.5291,-0.6366,N,Y,N,2,0.0808,0.08236,0.9810588,mass,biomass,0.5291,-0.6365778,-2.515778,0.6931472,1,0.5291,86,0.0774,0.0855,1,0,80.8,4.391977,-0.01912292,-1.386294,-2.76512,2.302585,0.2231436
1972,546,165,973,control,86,165,"Bruno et al, Oikos 2006",TD,1,SST,g L-1,A,2,5,10,10,18.9,0.5291,-0.6366,N,Y,N,8,0.0855,0.08236,1.038125,mass,biomass,0.5291,-0.6365778,-2.459239,2.079442,1,0.5291,86,0.0774,0.0855,1,0,85.5,4.448516,0.03741649,0,-2.76512,2.302585,0.2231436
1973,546,165,973,control,86,165,"Bruno et al, Oikos 2006",TD,1,SST,g L-1,A,2,5,10,10,18.9,0.5291,-0.6366,N,Y,N,10,0.0833,0.08236,1.011413,mass,biomass,0.5291,-0.6365778,-2.485307,2.302585,1,0.5291,86,0.0774,0.0855,1,0,83.3,4.422449,0.01134867,0.2231436,-2.76512,2.302585,0.2231436
1974,546,165,973,control,86,165,"Bruno et al, Oikos 2006",TD,1,SST,g L-1,A,2,5,10,10,18.9,0.5291,-0.6366,N,Y,N,4,0.0848,0.08236,1.029626,mass,biomass,0.5291,-0.6365778,-2.46746,1.386294,1,0.5291,86,0.0774,0.0855,1,0,84.8,4.440296,0.02919566,-0.6931472,-2.76512,2.302585,0.2231436
1975,548,167,974,control,87,167,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,18,6.72,2.6786,0.9853,N,Y,N,6,2.51,2.61,0.9616858,mass,biomass,2.6786,0.9852943,0.9202828,1.791759,1,2.6786,87,2.51,2.71,1,0,2510,7.828038,-0.03906747,-0.2876821,-1.143248,1.791759,-0.2876821
1976,548,167,974,control,87,167,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,18,6.72,2.6786,0.9853,N,Y,N,1,2.71,2.61,1.038314,mass,biomass,2.6786,0.9852943,0.9969486,0,1,2.6786,87,2.51,2.71,1,0,2710,7.904704,0.03759841,-2.079442,-1.143248,1.791759,-0.2876821
1977,549,168,975,incr,87,168,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,18,6.72,2.6786,0.9853,N,Y,N,6,3.17,2.94665,1.075798,mass,biomass,2.6786,0.9852943,1.153732,1.791759,1,2.6786,87,2.7233,3.17,1,0,3170,8.061487,0.07306266,-0.2876821,-1.143248,1.791759,-0.2876821
1978,549,168,975,incr,87,168,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,18,6.72,2.6786,0.9853,N,Y,N,1,2.7233,2.94665,0.9242021,mass,biomass,2.6786,0.9852943,1.001844,0,1,2.6786,87,2.7233,3.17,1,0,2723.3,7.9096,-0.07882455,-2.079442,-1.143248,1.791759,-0.2876821
1979,550,166,976,control,87,167,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,18,6.72,2.6786,0.9853,N,Y,N,6,0.0364,0.03855,0.9442283,mass,biomass,2.6786,0.9852943,-3.313187,1.791759,1,2.6786,87,0.0364,0.0407,1,0,36.4,3.594569,-0.05738733,-0.2876821,-1.143248,1.791759,-0.2876821
1980,550,166,976,control,87,167,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,18,6.72,2.6786,0.9853,N,Y,N,1,0.0407,0.03855,1.055772,mass,biomass,2.6786,0.9852943,-3.201527,0,1,2.6786,87,0.0364,0.0407,1,0,40.7,3.706228,0.05427199,-2.079442,-1.143248,1.791759,-0.2876821
1981,551,155,977,incr,87,168,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,18,6.72,2.6786,0.9853,N,Y,N,1,0.0618,0.06815,0.9068232,mass,biomass,2.6786,0.9852943,-2.783852,0,1,2.6786,87,0.0618,0.0745,1,0,61.8,4.123903,-0.09780779,-2.079442,-1.143248,1.791759,-0.2876821
1982,551,155,977,incr,87,168,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,18,6.72,2.6786,0.9853,N,Y,N,6,0.0745,0.06815,1.093177,mass,biomass,2.6786,0.9852943,-2.596956,1.791759,1,2.6786,87,0.0618,0.0745,1,0,74.5,4.310799,0.08908797,-0.2876821,-1.143248,1.791759,-0.2876821
1983,552,169,978,control,87,169,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,20,6.72,2.9762,1.0906,N,Y,N,6,2.6133,2.4128,1.083098,mass,biomass,2.9762,1.090647,0.9606138,1.791759,1,2.9762,87,2.2123,2.6133,1,0,2613.3,7.868369,0.07982589,-0.2876821,-1.037895,1.791759,-0.2876821
1984,552,169,978,control,87,169,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,20,6.72,2.9762,1.0906,N,Y,N,1,2.2123,2.4128,0.9169015,mass,biomass,2.9762,1.090647,0.7940327,0,1,2.9762,87,2.2123,2.6133,1,0,2212.3,7.701788,-0.0867552,-2.079442,-1.037895,1.791759,-0.2876821
1985,553,170,979,incr,87,170,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,20,6.72,2.9762,1.0906,N,Y,N,1,2.35,2.48335,0.9463024,mass,biomass,2.9762,1.090647,0.8544153,0,1,2.9762,87,2.35,2.6167,1,0,2350,7.762171,-0.05519313,-2.079442,-1.037895,1.791759,-0.2876821
1986,553,170,979,incr,87,170,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,20,6.72,2.9762,1.0906,N,Y,N,6,2.6167,2.48335,1.053698,mass,biomass,2.9762,1.090647,0.961914,1.791759,1,2.9762,87,2.35,2.6167,1,0,2616.7,7.869669,0.05230553,-0.2876821,-1.037895,1.791759,-0.2876821
1987,554,151,980,control,87,169,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,20,6.72,2.9762,1.0906,N,Y,N,1,0.0305,0.03445,0.8853411,mass,biomass,2.9762,1.090647,-3.490029,0,1,2.9762,87,0.0305,0.0384,1,0,30.5,3.417727,-0.1217823,-2.079442,-1.037895,1.791759,-0.2876821
1988,554,151,980,control,87,169,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,20,6.72,2.9762,1.0906,N,Y,N,6,0.0384,0.03445,1.114659,mass,biomass,2.9762,1.090647,-3.259698,1.791759,1,2.9762,87,0.0305,0.0384,1,0,38.4,3.648057,0.1085485,-0.2876821,-1.037895,1.791759,-0.2876821
1989,555,175,981,incr,87,170,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,20,6.72,2.9762,1.0906,N,Y,N,1,0.0545,0.05785,0.9420916,mass,biomass,2.9762,1.090647,-2.909555,0,1,2.9762,87,0.0545,0.0612,1,0,54.5,3.998201,-0.05965275,-2.079442,-1.037895,1.791759,-0.2876821
1990,555,175,981,incr,87,170,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,2,2,6,20,6.72,2.9762,1.0906,N,Y,N,6,0.0612,0.05785,1.057908,mass,biomass,2.9762,1.090647,-2.793608,1.791759,1,2.9762,87,0.0545,0.0612,1,0,61.2,4.114147,0.05629374,-0.2876821,-1.037895,1.791759,-0.2876821
1991,556,171,982,control,87,171,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,6,1.6667,1.837567,0.9070147,mass,biomass,1.6456,0.4981051,0.5108456,1.791759,1,1.6456,87,1.5667,2.2793,1,0,1666.7,7.418601,-0.09759661,-0.2876821,-1.630437,1.791759,-0.2876821
1992,556,171,982,control,87,171,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,3,2.2793,1.837567,1.24039,mass,biomass,1.6456,0.4981051,0.8238684,1.098612,1,1.6456,87,1.5667,2.2793,1,0,2279.3,7.731624,0.2154261,-0.9808293,-1.630437,1.791759,-0.2876821
1993,556,171,982,control,87,171,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,1,1.5667,1.837567,0.8525949,mass,biomass,1.6456,0.4981051,0.4489715,0,1,1.6456,87,1.5667,2.2793,1,0,1566.7,7.356727,-0.1594707,-2.079442,-1.630437,1.791759,-0.2876821
1994,557,172,983,control,87,172,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,6,1.889,1.7141,1.102036,mass,biomass,1.6456,0.4981051,0.6360476,1.791759,1,1.6456,87,1.28,1.9733,1,0,1889,7.543803,0.09715943,-0.2876821,-1.630437,1.791759,-0.2876821
1995,557,172,983,control,87,172,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,1,1.9733,1.7141,1.151216,mass,biomass,1.6456,0.4981051,0.6797073,0,1,1.6456,87,1.28,1.9733,1,0,1973.3,7.587463,0.1408191,-2.079442,-1.630437,1.791759,-0.2876821
1996,557,172,983,control,87,172,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,3,1.28,1.7141,0.7467476,mass,biomass,1.6456,0.4981051,0.2468601,1.098612,1,1.6456,87,1.28,1.9733,1,0,1280,7.154615,-0.2920281,-0.9808293,-1.630437,1.791759,-0.2876821
1997,558,173,984,control,87,173,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,1,2.43,2.261667,1.074429,mass,biomass,1.6456,0.4981051,0.8878913,0,1,1.6456,87,1.8583,2.4967,1,0,2430,7.795647,0.07178925,-2.079442,-1.630437,1.791759,-0.2876821
1998,558,173,984,control,87,173,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,6,2.4967,2.261667,1.10392,mass,biomass,1.6456,0.4981051,0.9149699,1.791759,1,1.6456,87,1.8583,2.4967,1,0,2496.7,7.822725,0.09886786,-0.2876821,-1.630437,1.791759,-0.2876821
1999,558,173,984,control,87,173,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,3,1.8583,2.261667,0.8216507,mass,biomass,1.6456,0.4981051,0.6196621,1.098612,1,1.6456,87,1.8583,2.4967,1,0,1858.3,7.527417,-0.1964399,-0.9808293,-1.630437,1.791759,-0.2876821
2000,559,174,985,control,87,174,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,1,1.7853,2.5629,0.6965937,mass,biomass,1.6456,0.4981051,0.5795865,0,1,1.6456,87,1.7853,3.0867,1,0,1785.3,7.487342,-0.361553,-2.079442,-1.630437,1.791759,-0.2876821
2001,559,174,985,control,87,174,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,6,2.8167,2.5629,1.099028,mass,biomass,1.6456,0.4981051,1.035566,1.791759,1,1.6456,87,1.7853,3.0867,1,0,2816.7,7.943321,0.09442656,-0.2876821,-1.630437,1.791759,-0.2876821
2002,559,174,985,control,87,174,"Boyer et al, Oikos 2009",TD,1,SST,g L-1,A,3,3,6,13,7.9,1.6456,0.4981,N,Y,Y,3,3.0867,2.5629,1.204378,mass,biomass,1.6456,0.4981051,1.127103,1.098612,1,1.6456,87,1.7853,3.0867,1,0,3086.7,8.034858,0.1859631,-0.9808293,-1.630437,1.791759,-0.2876821
2003,669,208,1008,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,365,1095,0.3333,-1.0986,Y,N,Y,4,1570,1310,1.198473,mass,biomass,1,0,7.358831,1.386294,1,1,98,1050,1570,0,0,1570,7.358831,0.1810485,-0.6931472,-3.227255,1.386294,-0.6931472
2004,669,208,1008,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,365,1095,0.3333,-1.0986,Y,N,Y,4,1570,1310,1.198473,mass,biomass,0.6667,-0.4054151,7.358831,1.386294,1,0.6667,98,1050,1570,0,0,1570,7.358831,0.1810485,-0.6931472,-3.227255,1.386294,-0.6931472
2005,669,208,1008,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,365,1095,0.3333,-1.0986,Y,N,Y,1,1050,1310,0.8015267,mass,biomass,1,0,6.956545,0,1,1,98,1050,1570,0,0,1050,6.956545,-0.221237,-2.079442,-3.227255,1.386294,-0.6931472
2006,669,208,1008,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,365,1095,0.3333,-1.0986,Y,N,Y,1,1050,1310,0.8015267,mass,biomass,0.6667,-0.4054151,6.956545,0,1,0.6667,98,1050,1570,0,0,1050,6.956545,-0.221237,-2.079442,-3.227255,1.386294,-0.6931472
2007,670,208,1009,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,730,1095,0.6667,-0.4055,Y,N,Y,4,1670,1241.25,1.345418,mass,biomass,1,0,7.420579,1.386294,1,1,98,812.5,1670,0,0,1670,7.420579,0.2967047,-0.6931472,-2.533957,1.386294,-0.6931472
2008,670,208,1009,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,730,1095,0.6667,-0.4055,Y,N,Y,4,1670,1241.25,1.345418,mass,biomass,0.6667,-0.4054151,7.420579,1.386294,1,0.6667,98,812.5,1670,0,0,1670,7.420579,0.2967047,-0.6931472,-2.533957,1.386294,-0.6931472
2009,670,208,1009,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,730,1095,0.6667,-0.4055,Y,N,Y,1,812.5,1241.25,0.6545821,mass,biomass,1,0,6.700116,0,1,1,98,812.5,1670,0,0,812.5,6.700116,-0.4237583,-2.079442,-2.533957,1.386294,-0.6931472
2010,670,208,1009,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,730,1095,0.6667,-0.4055,Y,N,Y,1,812.5,1241.25,0.6545821,mass,biomass,0.6667,-0.4054151,6.700116,0,1,0.6667,98,812.5,1670,0,0,812.5,6.700116,-0.4237583,-2.079442,-2.533957,1.386294,-0.6931472
2011,671,208,1010,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,1095,1095,1,0,Y,Y,Y,1,750,1010,0.7425743,mass,biomass,1,0,6.620073,0,1,1,98,750,1270,0,0,750,6.620073,-0.2976324,-2.079442,-2.128542,1.386294,-0.6931472
2012,671,208,1010,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,1095,1095,1,0,Y,Y,Y,1,750,1010,0.7425743,mass,biomass,0.6667,-0.4054151,6.620073,0,1,0.6667,98,750,1270,0,0,750,6.620073,-0.2976324,-2.079442,-2.128542,1.386294,-0.6931472
2013,671,208,1010,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,1095,1095,1,0,Y,Y,Y,4,1270,1010,1.257426,mass,biomass,1,0,7.146772,1.386294,1,1,98,750,1270,0,0,1270,7.146772,0.2290666,-0.6931472,-2.128542,1.386294,-0.6931472
2014,671,208,1010,control,98,208,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,1095,1095,1,0,Y,Y,Y,4,1270,1010,1.257426,mass,biomass,0.6667,-0.4054151,7.146772,1.386294,1,0.6667,98,750,1270,0,0,1270,7.146772,0.2290666,-0.6931472,-2.128542,1.386294,-0.6931472
2015,672,209,1011,incr,98,209,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,365,1095,0.3333,-1.0986,Y,N,Y,1,1117.5,1378.75,0.8105168,mass,biomass,0.6667,-0.4054151,7.018849,0,1,0.6667,98,1117.5,1640,0,0,1117.5,7.018849,-0.2100832,-2.079442,-3.227255,1.386294,-0.6931472
2016,672,209,1011,incr,98,209,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,365,1095,0.3333,-1.0986,Y,N,Y,1,1117.5,1378.75,0.8105168,mass,biomass,1,0,7.018849,0,1,1,98,1117.5,1640,0,0,1117.5,7.018849,-0.2100832,-2.079442,-3.227255,1.386294,-0.6931472
2017,672,209,1011,incr,98,209,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,365,1095,0.3333,-1.0986,Y,N,Y,4,1640,1378.75,1.189483,mass,biomass,0.6667,-0.4054151,7.402452,1.386294,1,0.6667,98,1117.5,1640,0,0,1640,7.402452,0.173519,-0.6931472,-3.227255,1.386294,-0.6931472
2018,672,209,1011,incr,98,209,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,365,1095,0.3333,-1.0986,Y,N,Y,4,1640,1378.75,1.189483,mass,biomass,1,0,7.402452,1.386294,1,1,98,1117.5,1640,0,0,1640,7.402452,0.173519,-0.6931472,-3.227255,1.386294,-0.6931472
2019,673,209,1012,incr,98,209,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,730,1095,0.6667,-0.4055,Y,N,Y,1,1097.5,1418.75,0.7735683,mass,biomass,0.6667,-0.4054151,7.00079,0,1,0.6667,98,1097.5,1740,0,0,1097.5,7.00079,-0.2567413,-2.079442,-2.533957,1.386294,-0.6931472
2020,673,209,1012,incr,98,209,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,730,1095,0.6667,-0.4055,Y,N,Y,1,1097.5,1418.75,0.7735683,mass,biomass,1,0,7.00079,0,1,1,98,1097.5,1740,0,0,1097.5,7.00079,-0.2567413,-2.079442,-2.533957,1.386294,-0.6931472
2021,673,209,1012,incr,98,209,"Nyfeler et al, App Ecol 2009",TD,1,SST,g m-2,T,2,2,4,730,1095,0.6667,-0.4055,Y,N,Y,4,1740,1418.75,1.226432,mass,biomass,0.6667,-0.4054151,7.46164,1.386294,1,0.6667,98,1097.5,1740,0,0,1740,7.46164,0.2041089,-0.6931472,-2.533957,1.386294,-0.6931472
